,Accion0,Accion1,Accion2,Accion3,Accion4,Accion5,Accion6,Accion7,Accion8,Accion9,Accion10,Accion11,Accion12,Accion13,Accion14,Accion15,Accion16,Accion17,Accion18,Accion19,Accion20,Accion21,Accion22,Accion23,Accion24,Accion25,Accion26,Accion27,Accion28,Accion29,Accion30,Accion31,Accion32,Accion33,Accion34,Accion35,Accion36,Accion37,Accion38,Accion39
10,40.24032346836622,73.21981404429181,2.1820265940206296,57.87456448482932,76.67046574220944,67.96425137164036,57.72141521692346,4.899836707828401,23.766003968164004,39.53391753986908,40.568379290544165,27.14668020917394,74.3331537544901,9.44669774981651,86.51402477846511,33.83305422023223,43.6849970540077,44.60090014775117,21.7984849983446,88.43525164948805,97.58576748264123,23.476672728751858,15.007859259608463,78.39511638928711,11.468496149071004,51.15379482231526,37.75606877059765,20.04607621359787,56.279354268635366,44.241483906956404,88.94413672326189,10.413420340863462,24.639731114782407,5.0704271619750605,81.78913538824294,37.65454365537167,28.339208289585518,65.78276876461253,13.997521838743253,92.04348383860179
11,39.611895891465636,73.82336673176444,2.209349394878901,58.530689066385946,78.00527494160461,67.45481580899046,56.52257603453343,4.746924313123532,23.53236236520651,39.65787887963235,40.71947312775006,27.061816323745962,73.82769645182736,9.52348251153433,85.60799650768418,33.8649639759357,43.54610310615199,44.07480658097171,22.142539045349835,88.46343812251801,98.43016838858613,23.526841154439786,15.139201986032264,78.56886513585131,11.637791613708949,51.26067415123384,38.00401224599283,19.873303455062146,56.21900954765655,44.30694155461799,89.14364627232516,10.496300454090958,24.222608678148244,5.072725395198847,81.13051134771169,37.50426258618165,28.152276506918028,65.49266841496595,14.326792761936954,91.16603354161379
12,39.16341731609957,72.89461942616815,2.1615052002684494,58.246706751748434,76.47116460176228,66.77176910031784,56.34798814639458,4.742356888891946,23.629030334176115,40.38082070219288,40.31141826054047,26.91825926786001,74.05956429824425,9.548132976730873,83.72260928414995,33.807281333394144,43.770128069719085,44.23063321714247,21.85090133425931,89.8048326998497,98.19403827956535,23.55356284220293,15.160367247838277,80.64237617861394,11.38998391458305,50.737629792425196,38.11104989830141,19.74451392212536,55.731226765448085,43.792619934538614,89.98480471668917,10.550619438753374,23.90873508213352,4.949613456197876,82.62246168623214,37.45240510607775,28.955242605457162,63.75957617933921,13.875345248057647,92.6343211881992
13,38.90027808208664,72.6688292856249,2.140118567237899,58.662728418461754,76.67817957491242,68.08163327224243,56.7431704600598,4.801729597685311,24.110704655050373,40.8662592586697,39.83884028021796,26.55035787719555,74.07252579568716,9.491112222373491,82.83628239802486,33.56494007146428,43.04200943806955,45.93851306788036,21.91623978592576,88.97504094503182,99.51541236287285,23.890566403545368,15.225669146669857,80.78769773323863,11.737701873852924,49.41218315599775,39.60112539659331,19.977774277658412,57.00274280186586,43.65500801256235,89.0610750919162,10.415346927425926,24.092457676411843,4.933136168577357,79.80396181517618,38.74347004747732,28.85488142794977,61.711042974044716,13.784552336133405,93.98032789057544
14,39.1596215897854,73.88383118418588,2.1295511880902556,57.743515004731684,77.57695965472897,68.2948890525651,55.2413272136979,4.669177511983461,24.39283115930379,40.100123315272846,39.97641936796259,26.54307184292704,73.36276189139306,9.810893976288138,82.92741680805338,33.120113828820564,42.87412449453156,45.95572560073946,22.17137845582306,87.25160027745842,98.73254483669726,23.471956442296015,15.172487820604045,80.1013273490431,11.876173526189863,49.73626936782897,38.98702071841276,19.85674349098537,56.92725401730086,44.12727498564856,87.88558519133791,10.501992601391477,23.684215291018806,4.8208763594274915,80.71964209080896,39.36433828381001,28.741232472922256,63.03770477097009,13.56141244187173,92.6220013852786
15,39.33077696341808,75.48486920542501,2.133148925385543,58.292402404165834,78.05279768553306,68.1271744505422,56.20931924177702,4.71309216900062,24.405087045610664,40.87341517508888,38.9376189315076,26.687143658809273,73.91718756786399,9.743388799824514,81.31456052242908,32.89673427879209,42.73788655842543,46.68964197745658,22.45090283234749,87.7723219888344,98.02470004136251,23.50724393569382,15.026955729269238,80.834482442326,11.8506241315037,49.11799032739164,38.686069695642864,19.78061109912297,57.32253523137067,44.8370011970175,88.55135490657811,10.528763126000136,23.597108656885872,4.64034913557214,81.35375633443063,39.68102464908356,29.49590082168792,63.572624050232605,13.51338234097216,92.30120977868378
16,39.79449525336813,77.58921315364482,2.081756148643475,57.946083636687796,78.49288195574557,68.51495645169592,57.37314237887794,4.6481080958683325,24.47773497646112,40.759837647358395,39.16868449710328,26.337294847801424,73.55359598075721,9.691516862421441,81.2988798261508,32.83594932592134,42.7151425961661,48.079947490231724,21.85460326353916,87.88897876793068,97.91280701320957,23.780965171276193,14.915447914461677,81.41706282570831,11.998014787406591,50.713262018423336,39.583026893086526,19.610510965208793,57.80685734342335,45.042525088416845,90.35772770527062,10.844723152385658,23.73105304522423,4.721335490195951,83.81223652186785,39.53271886467967,29.496202951202843,62.69799773106136,13.320960946134974,92.16439565239334
17,39.82947973641939,77.56695924096829,2.0609854446626805,57.90883688069713,78.0701472462732,68.68236050260928,56.87910783760953,4.637761476830456,24.425726732501257,41.02295408830543,39.40500870142472,26.117192872044438,73.22622812628316,10.07295521217846,81.0910913614311,33.10125799175859,42.127955216280306,49.26267198877432,21.762312523827543,86.75613474388513,97.84971164170585,24.124839867073888,14.90567905918903,81.30820424569194,12.056972190843618,51.998779895649335,39.31779478021371,19.710080955561715,58.08962402480993,44.70859994362572,90.02975512700104,10.945587826852057,23.53094703249719,4.724185278630006,84.78652139820416,38.95819183240804,29.685526928201334,61.62976507412607,13.669236739908985,91.77036757960938
18,39.38664147740592,78.2389372856844,2.0851317003181893,57.999577678080314,78.73369178249818,68.94797308233497,57.3087724444476,4.534993876142833,24.25498482874051,40.66258544522412,38.49504894493018,26.279436877808863,72.96124262617688,9.850319250257149,81.56333071913686,32.955919914592585,41.81082920502564,49.50446875132596,21.506383183216183,86.38493532133242,94.51932074448582,24.539549267322506,15.341345461099506,81.35958820570549,12.108782559637655,52.64894211096635,39.53857030895252,19.67312549430922,59.0270811807689,43.38827380871633,89.9485742068572,10.927234564679766,24.277293679368142,4.664154214146664,89.30322077791519,38.99108365104347,29.767978951070113,60.302193282339445,13.896457862672822,90.52006631553688
19,39.920185841819695,77.95512817986484,2.0852680463403974,57.63897108127245,79.34379862282614,68.3269089489053,56.95332193308995,4.6071950228071845,24.349017832808844,40.30600719484556,38.58453669628092,26.721548985661485,73.12655168675154,9.907343632117353,81.45176592227736,32.93576386176348,41.635223374054476,50.60205220318306,21.422052373018477,85.52180713609958,93.60417059015262,24.468431659539394,15.298559472654398,82.69201514358254,11.86013208575843,53.086602401681326,38.97132242363783,19.49485459885704,57.35852434295187,42.92406961122662,88.51701834323116,11.337624458057716,24.264071336733053,4.706682931278361,91.23017695145747,38.614066054468786,29.31804409270845,62.05074649759543,13.83948938630119,90.43746620402916
20,39.05521311923079,78.0497160066395,2.100275895318158,56.78489203164864,81.9919307420899,68.25893072949339,58.74889402401048,4.580833176219741,23.842979089746223,40.004217794050575,38.87982885844074,26.944688076372287,73.80613744215198,9.878921484140033,82.65117570257338,33.2117683669208,41.35915559178101,50.62741875925393,21.053966418681618,84.94211073559211,93.49949683863908,24.47734866686897,14.864930864420936,81.00289186016573,12.021658525771679,51.43412348518589,38.723325700696506,19.72801866025098,56.07631120563268,42.52237070784996,88.90208201921352,11.211247011403122,24.216844502578095,4.592822346203079,90.5306253599489,38.61724167907576,29.618395137576698,63.038231320525945,13.745275078959356,90.3792868178058
21,39.003114354096745,77.77568875199898,2.074963522599209,57.05751403880733,83.24401416644841,68.95405314920148,59.06356680433026,4.549725663327047,23.24253905816501,39.96660361406974,39.518447226248554,26.517889530870466,73.91527369573518,9.761885832650384,84.22119525334139,32.282680210767104,41.33181169391062,49.38342538334334,20.76511231493082,86.20372949990609,92.71997377619151,25.18284062703365,14.573518715933568,81.56923365542333,12.172007561171407,52.17168622600324,38.73097759932344,19.457396325588505,57.06761114410769,43.01731173423079,88.88480516172396,11.17921146094856,24.587728022326335,4.522156673158749,91.67357015777752,38.56294789976966,29.962575658407705,63.0823883683857,13.806410389813715,88.90410299196368
22,38.43592884000551,77.55905864883486,2.0472050119356564,56.757139714893924,83.78892184318518,70.72508682056595,58.556285336729104,4.552403999294704,23.127315080773542,40.57225300135205,40.108464042211764,26.979655834916915,74.54851528799618,9.77821031729812,82.25976165323428,32.49857080348049,41.04686652454371,49.491082017482164,20.498871232566838,86.59549438727078,94.01483149840858,24.85183237614115,14.865834946019781,81.95022419005342,12.39927452600178,52.4937192602933,38.51239219270413,19.458178346202743,56.66885535599961,43.80940156819612,88.62686904061229,10.997639792578827,24.875990117505065,4.45870455622007,92.63312901297292,38.42239178791771,30.080468022740753,64.6603128020627,14.113964390103552,91.08852312974943
23,38.41582924160571,78.2114487104075,2.0543137553663047,56.45007343786752,84.27110947640216,70.29177161249625,58.720124058613,4.544374331736719,23.051043203056945,39.89718711019437,40.830288343719786,27.078433583482447,75.35095986518635,9.642732206036,82.72074409397875,31.579591190446703,40.090754841588854,50.05620246951744,20.704655966546706,84.58477911875626,94.43424562880034,24.63017036545679,14.68692594672924,78.91494958359186,12.399330249854739,52.272864654149025,38.41483260864255,19.73297246531021,57.272147047865346,43.09324544425233,88.50732571278769,11.047373404728887,24.634819968508094,4.465262591174704,91.71930523850617,37.924626446054724,29.520006402354632,65.26295438735936,14.019118124079977,90.06005058257905
24,39.64931497249647,77.90071260729053,2.059327870532943,55.6168813508667,84.44983215504799,70.19749846534951,59.87083653645611,4.512176063662955,22.71525701306606,39.21195722966014,40.94645265327193,27.471466488433,76.50970945956225,9.643887980861592,85.47818794464811,30.896364186762643,39.86071356976681,50.62934476489823,20.258493433259964,83.60595578967188,93.70482175723946,24.8762316667055,14.63336659406574,79.45576746148512,12.78272170038967,51.299848353545876,39.56646112131713,19.584234981145453,57.07903248875661,43.105080685740354,88.8749748679063,10.968231141079448,24.548164060408194,4.531949268969822,89.51963780232279,37.29000571937538,29.925466188993013,65.59329513296345,14.134194686135425,87.74737919282964
25,38.899897071467585,77.75012873126234,2.0842202835138184,56.1260502418199,86.33067821327047,68.18022036597391,60.16809774918809,4.475714286425979,22.947723288619198,38.782249138390036,41.318744148936624,26.75683541568808,76.67962507113566,9.854128220443927,85.97050269182606,30.418211732705043,39.88161524978362,51.129742968581006,19.920397005832218,83.39989619366543,91.16547294172396,25.244236519244826,14.506368303219633,80.20560382040027,12.607641028065853,50.61933606281404,39.68191276894417,19.543445125932585,56.49503669660608,42.8885157645633,89.29849766862903,10.929174238776685,24.966802728726776,4.5408909429122,90.81394077187721,37.53506651671937,29.89208450281917,66.60313306965057,13.915205444302476,87.77934444679403
26,39.33307156220519,78.71091439655139,2.027364760253644,56.588263525995465,88.0179280659258,67.29239862338306,60.58508930591732,4.488584547710415,22.629267367943683,39.77683807110954,40.848603201322746,25.90668942904618,76.26737457580768,9.813172369276819,85.59235987745934,30.933240599245952,40.420884365017315,50.56333316918165,19.875746901888668,85.59714233011515,91.46827485421805,25.18834177024459,13.894559118488717,79.15406967965806,12.649842189657628,50.34012255521611,39.98164689828442,19.76240526256585,57.19194584655403,43.49233045261824,87.71403151861401,11.073121321416341,25.236570936747682,4.656194736629844,93.47597478648612,37.82820468483799,29.800716009049975,67.12595802283688,14.082477285848109,90.01507480481669
27,39.26503273848248,77.45545592977466,2.054375505563351,56.74963072146978,88.34508073653062,67.97265764784484,61.64390479877475,4.443811713163558,23.066176274211863,39.28676774817682,41.275370940682606,25.758465001834452,75.26056072977296,9.760837366069739,85.39466382120332,31.137520073877525,41.101761318453676,51.2136273166188,20.408358981326884,84.7447805080986,91.62474401164155,24.98866606960344,13.824427054092686,78.30887940584303,12.761003703422082,51.34002031536963,39.82476468053181,19.759928548596857,56.082916196582744,42.64340371410103,86.49310188879997,10.95915651604573,25.12046780620374,4.592828877834929,92.95277092001106,38.3346250657017,30.334539528068298,66.3550838121884,13.752551113025838,89.7567608240103
28,38.82832591245198,76.76841811231272,2.0077931482430658,57.487168321132465,87.69920197722993,69.33953971452358,62.21345792576831,4.256898128054887,22.776553033765143,38.9467391476098,40.350292914401834,26.135709113242278,76.20309735142799,9.743397331026626,84.25895948076847,31.181000749029295,41.46012655119182,50.85385677283627,20.27374614386576,84.1178221163787,89.349523523902,24.97906716633068,14.04306854498205,76.29740455749693,12.771281251970253,51.510133843140785,39.28778367204211,19.45594704515505,56.703690069402825,41.52906533456663,86.16947303156033,10.987371699959628,25.509736257205798,4.570429352689213,93.38216461886014,38.394902688738554,30.71274984299002,66.38189355133268,13.862095978748348,90.13580180202531
29,38.75287419832222,77.75610659043869,1.9176398316165013,57.15872645987193,85.76147067844482,69.69191599933895,61.21399427994781,4.213110356848033,22.58201664731146,39.0249610980401,39.98653862002647,26.32149990758881,75.97684327196997,9.597355432461862,83.69304175774397,31.277622470986707,42.87973762883615,51.90797914904089,20.34611838486409,85.18936255160975,90.90758983299799,24.989115655725673,13.978136786969928,77.44678148271835,12.37505738959076,51.84344659516566,39.63147720512869,19.388573700246333,57.315513521870294,41.60804224774916,87.66435832350055,10.843321353775208,24.901677448042367,4.584600928346283,94.45450366731312,38.25334044826754,30.943760572174103,67.26793986063299,14.099489104170662,90.28624667591
30,38.88042722822437,78.21973388836572,1.8999987843174986,58.11052408620949,86.29644366533785,69.64728570470564,62.51254560161844,4.342987399083114,22.451971703657456,38.68674128480082,40.293169241156086,26.134943750675145,76.41023343520354,9.467082237748894,81.94533038315352,31.22019666557131,42.56992382403129,52.64637096529671,20.644670862272818,85.04397639038034,88.1687309900175,24.279020694654694,13.936743885282258,77.8912513336802,12.609864871063046,52.76425984551712,39.33038891238194,19.817099350043446,56.885102322865635,41.170594862407384,88.33339910764668,10.828598518836694,24.305713897823377,4.5777776022699035,91.97004101001379,39.160472679994136,31.466622178692273,66.36759497349922,14.094970940538271,91.03228607556848
31,38.49421642766337,78.24678266731979,1.9369819906029406,57.144145053646874,87.82934688283716,68.30842917706174,61.80124563724071,4.274382723675021,22.128462035867965,37.77297502877381,40.32499300991546,26.737843571328398,77.00399169139982,9.368770776730416,81.29716706313334,31.355007784430367,43.0752113793884,53.54904941054575,20.214155810406673,85.92346849793518,86.78996569649412,23.90097119279975,13.872751161188893,77.64394640889724,12.790520770472208,52.258938841374686,38.88540863844749,20.10035512283696,56.16254730416395,41.72159818923166,86.38985266722383,10.724334516753839,23.982418470260185,4.590374768349391,91.84743057080433,39.53680536105469,31.555679508075723,66.19700967437677,14.129455613503564,91.23061698091935
32,38.73321122429792,76.84462411061317,1.9645363249888552,58.31119783546224,89.4928089792534,67.93861184027229,61.62447029760112,4.249089997452697,22.61585968903136,38.29909239531844,39.33032376602074,26.82820921471322,77.13625444127304,9.18056606837397,81.63380209234478,30.33785982030874,43.18405673090709,53.62685994439436,20.2303635913101,87.27195830983993,88.94015198914391,23.8270843351381,14.12804948522497,78.40170010123487,12.911994781740232,51.30265945674773,38.57649862829011,19.479215941110976,55.786560881904194,42.071737188829886,84.00420340401487,10.7427961221266,24.047225831260842,4.6281969686448825,93.01716561439605,38.9966120035237,31.661575632520055,66.28738375043541,14.51434960015475,91.2186678743276
33,38.68211965554435,78.26719575464993,1.9601575962404265,59.65792488375164,89.02050442313559,67.26251655743921,60.40730928844643,4.321022954024926,22.266402483195634,38.138359940851046,39.86594162644526,26.520398294483204,77.48426918247667,9.056207539521704,80.44553061327663,29.908604680109885,42.793463383038365,53.29813361947526,20.07605839205872,86.1078605356167,87.86195885962704,23.314648900464324,14.126761439017978,78.90769521798599,12.829293715460848,51.41796574636432,38.90309299425689,19.038643224423843,58.00149770079963,42.93091171643777,83.09508602083046,10.766170749138057,23.890063392573545,4.596482297073614,93.83493431292347,39.65060033229906,31.291863276283024,65.90418337331754,14.410205635127816,91.7535581461327
34,39.0394663739273,77.75164666105238,1.988566813703827,59.66674563508744,87.76562954224241,68.5893672492524,60.43066996329695,4.240196398439169,22.95592031374398,38.28504718718543,40.87961267402893,27.09893920224695,78.70890611825685,9.087754737022124,81.35210238237505,29.849636088689213,42.46973941862327,54.17143737209368,19.76953875264701,85.77585555367143,87.05887962024393,22.81917310848459,14.19765954176474,80.46416951932605,12.862534419458381,50.29505500730161,38.8261638427201,19.004325723331895,57.82212169137185,42.72193731816494,83.72553970812518,10.963953409456426,24.256469272062287,4.607070699840418,94.1619768528817,39.36857261956139,31.389051640326016,66.34913287267597,14.353915444190658,91.92677657419257
35,39.414882577269864,76.80269495326613,2.036998423013946,58.23712114251595,88.56479975119852,69.59922555557947,60.87007628110931,4.204637722155616,22.50159684528503,38.23821664335259,39.923714358019076,27.510262025857912,80.25185158232632,9.055338107797189,82.3786091541904,29.34382924824302,44.07220707942805,54.464913379001324,20.477757650249256,85.07721637258521,85.18935628402023,22.916539401012475,13.858060405275417,79.98975816373954,13.052334947936217,50.87989366445945,38.93426705950602,18.69865730089795,58.661569093326875,42.69515643883915,84.4551581277027,10.934178944552233,24.252183221323573,4.603595799999212,92.4534594936682,39.686270590947515,31.104645535131628,66.78956489062631,14.29455960668777,91.80970613471966
36,40.45615388558774,77.64015005728815,2.0883357284473703,59.38114761736894,87.73606598389509,69.34510512214355,60.08060649022242,4.262677224893305,22.17552576450535,38.77329471561242,39.10601809522581,27.368925143378405,79.28761049122171,9.058333469392226,83.00502111464192,29.50025557240313,44.77364358865996,54.49438689155287,21.09240546339106,82.86992295264275,87.32226674215237,22.712619427879915,13.899343912823417,80.4393595199026,13.025737439153817,51.05361035554328,39.16177211442896,18.820597021864142,59.22057052655171,42.530983848832136,84.25291883231873,10.769205840019557,24.882322185144396,4.648349010601487,93.02750730261894,39.305859493682114,31.589887974721552,66.1907833514534,14.444266613175127,92.81130220428528
37,40.67840219988011,77.76559018633999,2.102564815143934,58.167322714444296,89.27833870070447,69.55312324811368,59.415312685885525,4.329332097219727,22.181722043866746,38.89453921948114,40.1092178150919,26.84395482816032,81.11749724530404,9.010355811515582,82.50419475385861,29.548354221520007,43.99563967030187,55.27785908905937,20.76519144536176,81.16094233169875,85.19198001149053,22.379784364709153,13.927066507245552,80.41852168215387,12.858673869602331,50.74520541997872,39.42708336919649,18.705836809085554,59.0473262323953,42.34648495383269,85.60485968629118,10.835855871029644,24.62327363426001,4.633635886444047,91.89514627782914,38.4859205939253,31.624169635942927,68.10360072507443,14.399359303664385,94.71635282955859
38,40.68527333486575,77.34816404789952,2.0816343817601353,58.99976261216079,88.07038466816928,70.76255114798674,59.50935888734474,4.263128797125067,21.82398009373744,37.98743025203834,40.40681885654117,26.285385049066996,80.79719758801822,9.250987651350702,83.60706890302602,29.600473441866708,44.10425439101834,54.534456192759166,21.206051103384073,79.99051862218181,85.22163340926927,21.711060887113018,13.701136154358393,78.26780948704118,12.662051737345298,51.61936876592071,38.814488883980026,19.09833241527475,59.97096870750932,41.9513280046979,84.01732769907348,10.763864281833255,25.03298664761767,4.632895543042793,89.39326984806954,38.57125976176171,31.597383453663884,68.02099075915403,14.313401545533068,93.95308489598798
39,40.21877548822838,75.1528047460877,2.104742000490839,57.45362474947364,87.41854433963553,70.74400945697737,59.14988691559545,4.2017271704123225,21.496187912151917,38.55544237864092,40.084021795658515,26.71381486051709,83.01567953134004,9.315712970294499,82.2828752759731,29.62597051035868,43.95136050814906,54.936620978544866,21.143212961330647,78.71264745964056,88.8117323817621,21.94605471158984,14.03156855020209,77.94488440875925,12.586413269561522,51.81279398741407,37.7585362549878,18.594229965735533,59.390985680917616,42.40389259762759,84.11190571820171,10.901852501468314,25.449313539862572,4.591674297776268,89.7585709620395,38.48975176133395,31.310425506586302,67.80618444711031,14.417671999851734,95.89765866811855
40,39.616228049535245,74.81670904688968,2.1098280129929208,59.07985724290929,87.87321908562512,71.09229921186626,59.88163426589191,4.205065133089488,21.85137547968797,39.35874142401256,39.96179626312718,26.691828324192674,82.26916594172646,9.329034759004903,82.83987971201526,29.643470148817386,45.02813396671839,55.221880846692706,21.321980408755785,79.43688802523667,88.6412957275297,21.90958986604548,14.206064192243197,78.29101714334715,12.644583798684078,51.02012558283626,37.63314520419979,18.81754304575811,59.707668601700625,42.456904435506594,83.68945429975182,10.905949031388698,25.314164363392425,4.65548536291998,88.75334773020208,38.87583323733504,31.875417490777803,67.26492668795689,14.213835885469447,95.70193154861404
41,39.52436196184065,74.72856996984018,2.113157544495724,58.39213639755016,89.09339585864258,69.8541026262444,60.17650488966009,4.225070531726607,22.190542839113768,38.7890620749103,41.21954851775513,27.022073173022434,82.44693697336918,9.322201944789134,82.6250694279563,29.52742731426806,44.12507176161189,56.106076667736275,21.177877827863743,80.70216795094821,89.83082431800062,22.398785516388283,14.260356818179941,79.15140814874606,12.62957769188053,50.414222537654375,37.68632380698863,19.228653266744494,59.79039306281659,41.96709354719526,84.92102329506494,11.023698387153892,25.341085141643227,4.662422712603872,87.22108959234826,38.987770534461546,32.43742150883321,67.46562933490331,14.458298661908962,98.1272696655895
